timeindex;s_be;s_bb;w_be;w_bb;h_bb;demand-profile-be;demand-profile-bb
2016-10-31 05:00:00;0.0;0.0;0.0093;0.0269;0.45;1145.142079;1320.153569
2016-10-31 06:00:00;0.0033;0.0022;0.0123;0.0265;0.45;1208.576923;1393.283128
2016-10-31 07:00:00;0.0516;0.0378;0.0117;0.0209;0.45;1306.516706;1506.190999
2016-10-31 08:00:00;0.1432;0.09699999999999999;0.0069;0.016;0.45;1407.771374;1622.920368
2016-10-31 09:00:00;0.2121;0.1844;0.0087;0.0172;0.45;1466.535244;1690.66509
2016-10-31 10:00:00;0.1891;0.2026;0.0201;0.0221;0.45;1492.903647;1721.063363
2016-10-31 11:00:00;0.1504;0.188;0.0266;0.0305;0.45;1547.147219;1783.5969530000002
2016-10-31 12:00:00;0.1006;0.1314;0.0351;0.0402;0.45;1485.972524;1713.0729600000002
2016-10-31 13:00:00;0.0501;0.0727;0.0409;0.0447;0.45;1440.16684;1660.266817
2016-10-31 14:00:00;0.0162;0.0274;0.0413;0.0429;0.45;1429.318126;1647.760099
2016-10-31 15:00:00;0.0009;0.0016;0.075;0.0683;0.45;1414.55182;1630.737066
2016-10-31 16:00:00;0.0;0.0;0.1289;0.1033;0.45;1441.824283;1662.177566
2016-10-31 17:00:00;0.0;0.0;0.1444;0.1191;0.45;1561.009465;1799.5777600000001
2016-10-31 18:00:00;0.0;0.0;0.1291;0.1197;0.45;1565.680439;1804.962597
2016-10-31 19:00:00;0.0;0.0;0.1143;0.1107;0.45;1523.943024;1756.846473
2016-10-31 20:00:00;0.0;0.0;0.1037;0.0984;0.45;1452.6729970000001;1674.684284
2016-10-31 21:00:00;0.0;0.0;0.0954;0.08900000000000001;0.45;1386.0739449999999;1597.906932
2016-10-31 22:00:00;0.0;0.0;0.0947;0.0861;0.45;1317.6667730000001;1519.045126
2016-10-31 23:00:00;0.0;0.0;0.0909;0.0862;0.45;1191.399791;1373.480825
2016-11-01 00:00:00;0.0;0.0;0.0847;0.0872;0.45;1133.2386279999998;1306.43092
2016-11-01 01:00:00;0.0;0.0;0.0851;0.0962;0.45;1100.240455;1268.389653
2016-11-01 02:00:00;0.0;0.0;0.0951;0.1101;0.45;1080.049792;1245.113261
2016-11-01 03:00:00;0.0;0.0;0.1084;0.1171;0.45;1099.4870720000001;1267.521131
2016-11-01 04:00:00;0.0;0.0;0.1099;0.1134;0.45;1174.976043;1354.547043
2016-11-01 05:00:00;0.0;0.0;0.0969;0.1063;0.45;1301.6950550000001;1500.632458
2016-11-01 06:00:00;0.0004;0.0005;0.0843;0.1042;0.45;1542.4762449999998;1778.212116
2016-11-01 07:00:00;0.0135;0.0209;0.0964;0.111;0.45;1700.988016;1960.949163
2016-11-01 08:00:00;0.0326;0.0643;0.1273;0.1259;0.45;1776.326311;2047.801372
2016-11-01 09:00:00;0.0661;0.1078;0.1503;0.1524;0.45;1777.531724;2049.191007
2016-11-01 10:00:00;0.1248;0.1534;0.1697;0.1835;0.45;1802.242684;2077.678531
2016-11-01 11:00:00;0.1173;0.157;0.1984;0.2153;0.45;1850.60987;2133.437649
2016-11-01 12:00:00;0.052000000000000005;0.1188;0.16899999999999998;0.2111;0.45;1839.309125;2120.409818
2016-11-01 13:00:00;0.0283;0.0641;0.183;0.2014;0.45;1802.694714;2078.1996440000003
2016-11-01 14:00:00;0.0117;0.0191;0.2059;0.1971;0.45;1798.777123;2073.6833300000003
2016-11-01 15:00:00;0.0005;0.0008;0.2223;0.2192;0.45;1799.5305059999998;2074.551852
2016-11-01 16:00:00;0.0;0.0;0.2256;0.2323;0.45;1815.200871;2092.617111
2016-11-01 17:00:00;0.0;0.0;0.183;0.21100000000000002;0.45;1932.577934;2227.932852
2016-11-01 18:00:00;0.0;0.0;0.1774;0.1981;0.45;1889.1830760000003;2177.90598
2016-11-01 19:00:00;0.0;0.0;0.1721;0.1912;0.45;1826.6522920000002;2105.818647
2016-11-01 20:00:00;0.0;0.0;0.1669;0.2;0.45;1711.234025;1972.761063
2016-11-01 21:00:00;0.0;0.0;0.2077;0.2063;0.45;1551.667516;1788.808086
2016-11-01 22:00:00;0.0;0.0;0.2403;0.2143;0.45;1480.39749;1706.6458969999999
2016-11-01 23:00:00;0.0;0.0;0.2261;0.2053;0.45;1355.637274;1562.818639
2016-11-02 00:00:00;0.0;0.0;0.2043;0.2147;0.45;1277.586801;1472.839751
2016-11-02 01:00:00;0.0;0.0;0.23199999999999998;0.2503;0.45;1228.616909;1416.385816
2016-11-02 02:00:00;0.0;0.0;0.3334;0.301;0.45;1211.138425;1396.2361039999998
2016-11-02 03:00:00;0.0;0.0;0.3546;0.3334;0.45;1237.808181;1426.981785
2016-11-02 04:00:00;0.0;0.0;0.3776;0.3612;0.45;1305.311293;1504.8013640000001
2016-11-02 05:00:00;0.0;0.0;0.434;0.4159;0.45;1414.702497;1630.910771
2016-11-02 06:00:00;0.0;0.0002;0.5067;0.4533;0.45;1646.895121;1898.589277
2016-11-02 07:00:00;0.0218;0.0272;0.5453;0.4861;0.45;1780.695932;2052.8388
2016-11-02 08:00:00;0.0627;0.0723;0.6913;0.5495;0.45;1847.8976910000001;2130.31097
2016-11-02 09:00:00;0.0718;0.0987;0.8101;0.6222;0.45;1896.415553;2186.243792
2016-11-02 10:00:00;0.0676;0.1034;0.8924;0.6739;0.45;1978.0822640000001;2280.3915859999997
2016-11-02 11:00:00;0.0497;0.0884;0.8386;0.6805;0.45;1989.533685;2293.5931219999998
2016-11-02 12:00:00;0.0598;0.0837;0.8173;0.655;0.45;1943.728002;2240.786979
2016-11-02 13:00:00;0.0603;0.0734;0.754;0.6102;0.45;1913.743361;2206.2198
2016-11-02 14:00:00;0.018000000000000002;0.0349;0.674;0.5716;0.45;1892.347285;2181.553773
2016-11-02 15:00:00;0.0004;0.002;0.5287;0.5264;0.45;1839.610479;2120.757227
2016-11-02 16:00:00;0.0;0.0;0.4286;0.4719;0.45;1857.540993;2141.4280519999998
2016-11-02 17:00:00;0.0;0.0;0.3543;0.4127;0.45;1939.9610870000001;2236.444368
2016-11-02 18:00:00;0.0;0.0;0.3003;0.3584;0.45;1936.194172;2232.101758
2016-11-02 19:00:00;0.0;0.0;0.2826;0.2933;0.45;1930.9204920000002;2226.0221030000002
2016-11-02 20:00:00;0.0;0.0;0.2777;0.2675;0.45;1771.9566899999998;2042.763943
2016-11-02 21:00:00;0.0;0.0;0.2604;0.2477;0.45;1595.213051;1839.0086620000002
2016-11-02 22:00:00;0.0;0.0;0.253;0.2452;0.45;1553.927665;1791.413652
2016-11-02 23:00:00;0.0;0.0;0.3049;0.2582;0.45;1425.701888;1643.591193
2016-11-03 00:00:00;0.0;0.0;0.2414;0.22899999999999998;0.45;1325.200603;1527.7303470000002
2016-11-03 01:00:00;0.0;0.0;0.1811;0.2019;0.45;1257.094784;1449.215951
2016-11-03 02:00:00;0.0;0.0;0.1986;0.20600000000000002;0.45;1267.491469;1461.201555
2016-11-03 03:00:00;0.0;0.0;0.1834;0.191;0.45;1294.914608;1492.815759
2016-11-03 04:00:00;0.0;0.0;0.1631;0.1719;0.45;1355.78795;1562.992344
2016-11-03 05:00:00;0.0;0.0;0.1261;0.1503;0.45;1450.714202;1672.426126
2016-11-03 06:00:00;0.0;0.0001;0.0954;0.1298;0.45;1649.456623;1901.542252
2016-11-03 07:00:00;0.0146;0.0283;0.0621;0.0954;0.45;1787.6270550000002;2060.8292030000002
2016-11-03 08:00:00;0.0471;0.0876;0.0643;0.0774;0.45;1827.5563510000002;2106.860873
2016-11-03 09:00:00;0.2313;0.243;0.0671;0.0839;0.45;1836.8983;2117.6305469999998
2016-11-03 10:00:00;0.3061;0.3632;0.0644;0.0802;0.45;1836.144917;2116.762025
2016-11-03 11:00:00;0.3046;0.365;0.0646;0.0765;0.45;1855.7328739999998;2139.343599
2016-11-03 12:00:00;0.2419;0.2921;0.0623;0.0708;0.45;1845.034836;2127.010586
2016-11-03 13:00:00;0.1299;0.1765;0.0471;0.0564;0.45;1810.529897;2087.232274
2016-11-03 14:00:00;0.0476;0.0647;0.0217;0.0328;0.45;1781.750668;2054.0547309999997
2016-11-03 15:00:00;0.004;0.0054;0.0093;0.0203;0.45;1769.395188;2039.810968
2016-11-03 16:00:00;0.0;0.0;0.0047;0.0181;0.45;1797.421034;2072.1199899999997
2016-11-03 17:00:00;0.0;0.0;0.0057;0.0255;0.45;1914.7980969999999;2207.435731
2016-11-03 18:00:00;0.0;0.0;0.0201;0.0472;0.45;1901.237204;2191.8023329999996
2016-11-03 19:00:00;0.0;0.0;0.0689;0.0813;0.45;1870.951209;2156.887745
2016-11-03 20:00:00;0.0;0.0;0.1333;0.11599999999999999;0.45;1735.643632;2000.901179
2016-11-03 21:00:00;0.0;0.0;0.1591;0.1322;0.45;1593.254255;1836.750505
2016-11-03 22:00:00;0.0;0.0;0.1501;0.1341;0.45;1512.039573;1743.1238239999998
2016-11-03 23:00:00;0.0;0.0;0.1397;0.135;0.45;1393.306421;1606.2447439999999
2016-11-04 00:00:00;0.0;0.0;0.1289;0.1353;0.45;1312.995799;1513.6602890000001
2016-11-04 01:00:00;0.0;0.0;0.1203;0.1331;0.45;1272.76515;1467.2812099999999
2016-11-04 02:00:00;0.0;0.0;0.1044;0.1259;0.45;1234.794649;1423.507697
2016-11-04 03:00:00;0.0;0.0;0.0874;0.1199;0.45;1276.080035;1471.102707
2016-11-04 04:00:00;0.0;0.0;0.0837;0.1193;0.45;1330.775637;1534.157411
2016-11-04 05:00:00;0.0;0.0;0.0923;0.1223;0.45;1419.222794;1636.121903
2016-11-04 06:00:00;0.0;0.0001;0.1017;0.126;0.45;1616.609126;1863.6746899999998
2016-11-04 07:00:00;0.0064;0.0098;0.1217;0.1329;0.45;1779.03849;2050.9280510000003
2016-11-04 08:00:00;0.0284;0.0366;0.13;0.1248;0.45;1839.007772;2120.062409
2016-11-04 09:00:00;0.0544;0.0648;0.1041;0.1112;0.45;1875.77286;2162.446287
2016-11-04 10:00:00;0.0777;0.0851;0.0997;0.1211;0.45;1883.909396;2171.826325
2016-11-04 11:00:00;0.0842;0.0912;0.1649;0.1465;0.45;1942.673266;2239.5710480000002
2016-11-04 12:00:00;0.0809;0.0853;0.1619;0.1494;0.45;1899.1277309999998;2189.370471
2016-11-04 13:00:00;0.0633;0.0704;0.141;0.1402;0.45;1824.241466;2103.039376
2016-11-04 14:00:00;0.0329;0.043;0.1247;0.1415;0.45;1798.777123;2073.6833300000003
2016-11-04 15:00:00;0.0036;0.0044;0.2003;0.2047;0.45;1764.724214;2034.426131
2016-11-04 16:00:00;0.0;0.0;0.2894;0.2708;0.45;1802.845391;2078.373349
2016-11-04 17:00:00;0.0;0.0;0.3067;0.2686;0.45;1914.044714;2206.567209
2016-11-04 18:00:00;0.0;0.0;0.2831;0.2466;0.45;1890.0871359999999;2178.948206
2016-11-04 19:00:00;0.0;0.0;0.2359;0.2166;0.45;1847.747014;2130.137265
2016-11-04 20:00:00;0.0;0.0;0.1953;0.1912;0.45;1727.3564199999998;1991.347436
2016-11-04 21:00:00;0.0;0.0;0.1877;0.1763;0.45;1604.10297;1849.257223
2016-11-04 22:00:00;0.0;0.0;0.1903;0.1665;0.45;1496.519885;1725.232269
2016-11-04 23:00:00;0.0;0.0;0.1796;0.1558;0.45;1379.293498;1590.090233
2016-11-05 00:00:00;0.0;0.0;0.166;0.14300000000000002;0.45;1280.449656;1476.1401349999999
2016-11-05 01:00:00;0.0;0.0;0.1626;0.1371;0.45;1214.6039859999998;1400.231305
2016-11-05 02:00:00;0.0;0.0;0.1729;0.139;0.45;1201.9471529999998;1385.640134
2016-11-05 03:00:00;0.0;0.0;0.1886;0.14400000000000002;0.45;1189.591672;1371.3963720000002
2016-11-05 04:00:00;0.0;0.0;0.1967;0.1507;0.45;1214.1519560000002;1399.710192
2016-11-05 05:00:00;0.0;0.0;0.1673;0.1463;0.45;1202.549859;1386.334952
2016-11-05 06:00:00;0.0;0.0002;0.1306;0.1369;0.45;1234.342619;1422.986584
2016-11-05 07:00:00;0.0088;0.0147;0.0994;0.1133;0.45;1333.638492;1537.457794
2016-11-05 08:00:00;0.0226;0.0386;0.0813;0.0998;0.45;1482.657639;1709.2514629999998
2016-11-05 09:00:00;0.0417;0.0739;0.0783;0.11800000000000001;0.45;1577.13186;1818.164132
2016-11-05 10:00:00;0.051;0.0916;0.0761;0.1243;0.45;1645.388355;1896.8522329999998
2016-11-05 11:00:00;0.0373;0.0651;0.066;0.10400000000000001;0.45;1716.357029;1978.667014
2016-11-05 12:00:00;0.0256;0.0351;0.0734;0.087;0.45;1647.196474;1898.936686
2016-11-05 13:00:00;0.0142;0.0158;0.062;0.0741;0.45;1567.9405880000002;1807.568163
2016-11-05 14:00:00;0.0041;0.0044;0.0614;0.0721;0.45;1537.0518869999999;1771.958757
2016-11-05 15:00:00;0.0;0.0;0.0889;0.0856;0.45;1525.299113;1758.409813
2016-11-05 16:00:00;0.0;0.0;0.1037;0.1046;0.45;1597.774553;1841.961637
2016-11-05 17:00:00;0.0;0.0;0.0859;0.0955;0.45;1673.414201;1929.161255
2016-11-05 18:00:00;0.0;0.0;0.0924;0.0926;0.45;1676.2770560000001;1932.461639
2016-11-05 19:00:00;0.0;0.0;0.1004;0.1057;0.45;1606.8151480000001;1852.383902
2016-11-05 20:00:00;0.0;0.0;0.1253;0.131;0.45;1478.589371;1704.5614440000002
2016-11-05 21:00:00;0.0;0.0;0.1651;0.1539;0.45;1374.622524;1584.705396
2016-11-05 22:00:00;0.0;0.0;0.1677;0.1545;0.45;1326.104662;1528.772574
2016-11-05 23:00:00;0.0;0.0;0.1476;0.1399;0.45;1236.150738;1425.071037
2016-11-06 00:00:00;0.0;0.0;0.1219;0.1238;0.45;1152.977261;1329.186199
2016-11-06 01:00:00;0.0;0.0;0.1049;0.1153;0.45;1099.336395;1267.347426
2016-11-06 02:00:00;0.0;0.0;0.0963;0.1099;0.45;1083.063324;1248.5873490000001
2016-11-06 03:00:00;0.0;0.0;0.0799;0.0935;0.45;1093.309332;1260.399249
2016-11-06 04:00:00;0.0;0.0;0.0723;0.0827;0.45;1124.800739;1296.703473
2016-11-06 05:00:00;0.0;0.0;0.0853;0.0834;0.45;1094.6654210000002;1261.962589
2016-11-06 06:00:00;0.0;0.0;0.0973;0.0847;0.45;1090.2958;1256.925161
2016-11-06 07:00:00;0.018000000000000002;0.0171;0.0817;0.0712;0.45;1159.908384;1337.176602
2016-11-06 08:00:00;0.0492;0.0453;0.0399;0.0438;0.45;1294.763932;1492.642055
2016-11-06 09:00:00;0.08;0.076;0.0296;0.0297;0.45;1379.293498;1590.090233
2016-11-06 10:00:00;0.11599999999999999;0.1188;0.0293;0.0345;0.45;1413.949114;1630.042249
2016-11-06 11:00:00;0.1715;0.1613;0.0341;0.0346;0.45;1535.093092;1769.7006
2016-11-06 12:00:00;0.1907;0.1633;0.0311;0.0272;0.45;1479.94546;1706.1247829999998
2016-11-06 13:00:00;0.1467;0.1208;0.0196;0.0161;0.45;1434.591807;1653.8397539999999
2016-11-06 14:00:00;0.0496;0.0421;0.0094;0.0118;0.45;1387.279358;1599.296567
2016-11-06 15:00:00;0.0016;0.0011;0.0099;0.0186;0.45;1374.923877;1585.052805
2016-11-06 16:00:00;0.0;0.0;0.0174;0.0278;0.45;1432.633011;1651.581596
2016-11-06 17:00:00;0.0;0.0;0.0241;0.0338;0.45;1572.7622390000001;1813.126704
2016-11-06 18:00:00;0.0;0.0;0.0259;0.0388;0.45;1580.446745;1821.985629
2016-11-06 19:00:00;0.0;0.0;0.0241;0.0421;0.45;1533.284973;1767.616147
2016-11-06 20:00:00;0.0;0.0;0.0163;0.0407;0.45;1442.125636;1662.524975
2016-11-06 21:00:00;0.0;0.0;0.0077;0.0363;0.45;1374.321171;1584.3579869999999
2016-11-06 22:00:00;0.0;0.0;0.0047;0.0366;0.45;1352.3223890000002;1558.997142
2016-11-06 23:00:00;0.0;0.0;0.0093;0.0425;0.45;1261.765759;1454.6007880000002
2016-11-07 00:00:00;0.0;0.0;0.0101;0.0458;0.45;1186.126111;1367.4011699999999
2016-11-07 01:00:00;0.0;0.0;0.009000000000000001;0.0505;0.45;1148.758317;1324.322475
2016-11-07 02:00:00;0.0;0.0;0.0104;0.0573;0.45;1161.86718;1339.434759
2016-11-07 03:00:00;0.0;0.0;0.0137;0.0637;0.45;1199.687004;1383.034568
2016-11-07 04:00:00;0.0;0.0;0.0231;0.0764;0.45;1247.9035119999999;1438.619981
2016-11-07 05:00:00;0.0;0.0;0.040999999999999995;0.0905;0.45;1362.568397;1570.809043
2016-11-07 06:00:00;0.0;0.0;0.0624;0.0995;0.45;1627.759194;1876.528816
2016-11-07 07:00:00;0.0198;0.0206;0.0603;0.0814;0.45;1793.2020890000001;2067.256266
2016-11-07 08:00:00;0.0666;0.0665;0.0417;0.0622;0.45;1861.759937;2146.291776
2016-11-07 09:00:00;0.1224;0.1181;0.0517;0.0687;0.45;1881.9506;2169.568168
2016-11-07 10:00:00;0.1905;0.1703;0.0449;0.0659;0.45;1889.635106;2178.427093
2016-11-07 11:00:00;0.1494;0.149;0.0357;0.0564;0.45;1916.606216;2209.520184
2016-11-07 12:00:00;0.0953;0.1048;0.0331;0.0509;0.45;1891.2925489999998;2180.3378420000004
2016-11-07 13:00:00;0.0485;0.055999999999999994;0.0333;0.0458;0.45;1881.799924;2169.394463
2016-11-07 14:00:00;0.0192;0.0207;0.0283;0.035;0.45;1854.979491;2138.475077
2016-11-07 15:00:00;0.0001;0.0002;0.0361;0.043;0.45;1840.213185;2121.452044
2016-11-07 16:00:00;0.0;0.0;0.0553;0.0593;0.45;1855.4315199999999;2138.99619
2016-11-07 17:00:00;0.0;0.0;0.0647;0.0646;0.45;1926.400194;2220.810971
2016-11-07 18:00:00;0.0;0.0;0.0659;0.0641;0.45;1937.098232;2233.143984
2016-11-07 19:00:00;0.0;0.0;0.0614;0.0602;0.45;1892.045932;2181.206364
2016-11-07 20:00:00;0.0;0.0;0.0541;0.053;0.45;1782.5040510000001;2054.923253
2016-11-07 21:00:00;0.0;0.0;0.0489;0.0447;0.45;1637.854526;1888.167012
2016-11-07 22:00:00;0.0;0.0;0.0463;0.0384;0.45;1546.092483;1782.3810219999998
2016-11-07 23:00:00;0.0;0.0;0.0459;0.0348;0.45;1430.674215;1649.323439
2016-11-08 00:00:00;0.0;0.0;0.0436;0.0315;0.45;1341.473674;1546.490424
2016-11-08 01:00:00;0.0;0.0;0.0394;0.0302;0.45;1308.023472;1507.928044
2016-11-08 02:00:00;0.0;0.0;0.0373;0.0301;0.45;1306.3660289999998;1506.0172949999999
2016-11-08 03:00:00;0.0;0.0;0.0446;0.0349;0.45;1338.912172;1543.537449
2016-11-08 04:00:00;0.0;0.0;0.052000000000000005;0.0432;0.45;1378.690792;1589.395415
2016-11-08 05:00:00;0.0;0.0;0.0521;0.0534;0.45;1466.535244;1690.66509
2016-11-08 06:00:00;0.0;0.0001;0.0499;0.0639;0.45;1666.4830769999999;1921.170852
2016-11-08 07:00:00;0.0108;0.0213;0.0464;0.0623;0.45;1828.309734;2107.729395
2016-11-08 08:00:00;0.0387;0.0716;0.0387;0.0503;0.45;1875.9235370000001;2162.619991
2016-11-08 09:00:00;0.0773;0.1275;0.0503;0.0616;0.45;1842.322657;2123.883906
2016-11-08 10:00:00;0.1212;0.1743;0.0777;0.0864;0.45;1855.1301670000003;2138.648782
2016-11-08 11:00:00;0.1017;0.1562;0.10300000000000001;0.1009;0.45;1914.044714;2206.567209
2016-11-08 12:00:00;0.0697;0.1107;0.1097;0.0972;0.45;1908.92171;2200.6612579999996
2016-11-08 13:00:00;0.0397;0.065;0.0873;0.0772;0.45;1889.48443;2178.253389
2016-11-08 14:00:00;0.0147;0.0258;0.0714;0.0676;0.45;1885.566838;2173.7370739999997
2016-11-08 15:00:00;0.0;0.0003;0.1003;0.0932;0.45;1877.2796260000002;2164.1833309999997
2016-11-08 16:00:00;0.0;0.0;0.12300000000000001;0.12;0.45;1913.743361;2206.2198
2016-11-08 17:00:00;0.0;0.0;0.1307;0.1274;0.45;2028.1068920000002;2338.061452
2016-11-08 18:00:00;0.0;0.0;0.1313;0.1248;0.45;1996.3141309999999;2301.40982
2016-11-08 19:00:00;0.0;0.0;0.1319;0.1196;0.45;1939.659734;2236.096959
2016-11-08 20:00:00;0.0;0.0;0.1596;0.1165;0.45;1814.748841;2092.0959980000002
2016-11-08 21:00:00;0.0;0.0;0.1399;0.1067;0.45;1675.2223199999999;1931.245708
2016-11-08 22:00:00;0.0;0.0;0.1323;0.1111;0.45;1582.706894;1824.591196
2016-11-08 23:00:00;0.0;0.0;0.132;0.1109;0.45;1465.480507;1689.449159
2016-11-09 00:00:00;0.0;0.0;0.1147;0.1;0.45;1388.635447;1600.859907
2016-11-09 01:00:00;0.0;0.0;0.1096;0.0889;0.45;1347.3500609999999;1553.2648960000001
2016-11-09 02:00:00;0.0;0.0;0.1021;0.075;0.45;1339.5148789999998;1544.232267
2016-11-09 03:00:00;0.0;0.0;0.0951;0.0635;0.45;1360.458925;1568.377181
2016-11-09 04:00:00;0.0;0.0;0.069;0.0495;0.45;1405.812578;1620.66221
2016-11-09 05:00:00;0.0;0.0;0.0423;0.0396;0.45;1494.109059;1722.4529989999999
2016-11-09 06:00:00;0.0;0.0001;0.037000000000000005;0.0366;0.45;1681.4000600000002;1938.367589
2016-11-09 07:00:00;0.0249;0.037000000000000005;0.0349;0.0302;0.45;1819.419816;2097.4808350000003
2016-11-09 08:00:00;0.1056;0.138;0.0323;0.0221;0.45;1882.2519530000002;2169.9155769999998
2016-11-09 09:00:00;0.2148;0.2438;0.0619;0.0299;0.45;1843.2267170000002;2124.926133
2016-11-09 10:00:00;0.2672;0.2945;0.0699;0.0378;0.45;1835.9942399999998;2116.588321
2016-11-09 11:00:00;0.2675;0.29;0.0641;0.0351;0.45;1894.456757;2183.985634
2016-11-09 12:00:00;0.2237;0.2429;0.0509;0.0282;0.45;1908.620356;2200.31385
2016-11-09 13:00:00;0.1245;0.1615;0.0417;0.0224;0.45;1842.6240100000002;2124.231315
2016-11-09 14:00:00;0.0531;0.0801;0.0373;0.0224;0.45;1806.310952;2082.36855
2016-11-09 15:00:00;0.0019;0.0034;0.0663;0.0516;0.45;1814.5981649999999;2091.922293
2016-11-09 16:00:00;0.0;0.0;0.1151;0.1033;0.45;1834.336798;2114.677572
2016-11-09 17:00:00;0.0;0.0;0.1656;0.1565;0.45;1909.9764460000001;2201.8771890000003
2016-11-09 18:00:00;0.0;0.0;0.21899999999999997;0.1953;0.45;1929.112373;2223.93765
2016-11-09 19:00:00;0.0;0.0;0.2456;0.2098;0.45;1905.606825;2196.8397609999997
2016-11-09 20:00:00;0.0;0.0;0.2321;0.19899999999999998;0.45;1789.1338210000001;2062.5662469999997
2016-11-09 21:00:00;0.0;0.0;0.1923;0.17300000000000001;0.45;1675.2223199999999;1931.245708
2016-11-09 22:00:00;0.0;0.0;0.1603;0.1528;0.45;1588.583281;1831.365668
2016-11-09 23:00:00;0.0;0.0;0.1433;0.1389;0.45;1468.042009;1692.402134
2016-11-10 00:00:00;0.0;0.0;0.139;0.1323;0.45;1388.48477;1600.6862019999999
2016-11-10 01:00:00;0.0;0.0;0.142;0.1292;0.45;1350.363593;1556.738985
2016-11-10 02:00:00;0.0;0.0;0.1319;0.1207;0.45;1341.172321;1546.143015
2016-11-10 03:00:00;0.0;0.0;0.11599999999999999;0.11;0.45;1353.527802;1560.3867779999998
2016-11-10 04:00:00;0.0;0.0;0.096;0.0946;0.45;1390.744919;1603.291769
2016-11-10 05:00:00;0.0;0.0;0.0784;0.0815;0.45;1454.481116;1676.7687369999999
2016-11-10 06:00:00;0.0;0.0;0.0696;0.0757;0.45;1632.580845;1882.0873579999998
2016-11-10 07:00:00;0.0098;0.0142;0.0577;0.066;0.45;1804.2014800000002;2079.936689
2016-11-10 08:00:00;0.034;0.0523;0.0371;0.0418;0.45;1883.306689;2171.131508
2016-11-10 09:00:00;0.0611;0.0925;0.027000000000000003;0.0342;0.45;1894.30608;2183.81193
2016-11-10 10:00:00;0.0868;0.1243;0.0216;0.0303;0.45;1930.0164320000001;2224.9798769999998
2016-11-10 11:00:00;0.1009;0.1352;0.0146;0.0269;0.45;1939.0570280000002;2235.4021420000004
2016-11-10 12:00:00;0.0964;0.1225;0.01;0.0211;0.45;1904.853442;2195.971239
2016-11-10 13:00:00;0.0766;0.09300000000000001;0.0074;0.0158;0.45;1885.2654850000001;2173.3896649999997
2016-11-10 14:00:00;0.0399;0.0461;0.009000000000000001;0.02;0.45;1870.04715;2155.845519
2016-11-10 15:00:00;0.0009;0.0011;0.0164;0.0318;0.45;1859.650465;2143.859914
2016-11-10 16:00:00;0.0;0.0;0.0264;0.0415;0.45;1879.6904510000002;2166.962602
2016-11-10 17:00:00;0.0;0.0;0.034;0.046;0.45;1944.3307079999997;2241.481796
2016-11-10 18:00:00;0.0;0.0;0.0344;0.0436;0.45;1924.441398;2218.552813
2016-11-10 19:00:00;0.0;0.0;0.0334;0.0386;0.45;1912.387271;2204.65646
2016-11-10 20:00:00;0.0;0.0;0.0346;0.0344;0.45;1792.750059;2066.735153
2016-11-10 21:00:00;0.0;0.0;0.0344;0.0306;0.45;1682.7561489999998;1939.9309289999999
2016-11-10 22:00:00;0.0;0.0;0.028999999999999998;0.0256;0.45;1601.240114;1845.9568390000002
2016-11-10 23:00:00;0.0;0.0;0.0167;0.0183;0.45;1481.904256;1708.382941
2016-11-11 00:00:00;0.0;0.0;0.0099;0.0121;0.45;1404.908518;1619.619984
2016-11-11 01:00:00;0.0;0.0;0.0114;0.0109;0.45;1365.129899;1573.762018
2016-11-11 02:00:00;0.0;0.0;0.0156;0.0134;0.45;1349.1581800000001;1555.349349
2016-11-11 03:00:00;0.0;0.0;0.0206;0.0174;0.45;1368.294107;1577.4098099999999
2016-11-11 04:00:00;0.0;0.0;0.0256;0.0222;0.45;1412.593025;1628.478909
2016-11-11 05:00:00;0.0;0.0;0.0344;0.0286;0.45;1457.494648;1680.242825
2016-11-11 06:00:00;0.0;0.0;0.0401;0.0328;0.45;1682.7561489999998;1939.9309289999999
2016-11-11 07:00:00;0.032;0.0379;0.0386;0.0275;0.45;1831.6246190000002;2111.550893
2016-11-11 08:00:00;0.1441;0.1522;0.0333;0.0244;0.45;1899.881114;2190.238993
2016-11-11 09:00:00;0.2394;0.2637;0.034;0.027999999999999997;0.45;1932.728611;2228.1065559999997
2016-11-11 10:00:00;0.2601;0.303;0.0339;0.0316;0.45;1981.095796;2283.8656739999997
2016-11-11 11:00:00;0.2537;0.2991;0.0324;0.0349;0.45;1965.124077;2265.4530059999997
2016-11-11 12:00:00;0.2353;0.2696;0.034;0.0398;0.45;1926.2495170000002;2220.637266
2016-11-11 13:00:00;0.1852;0.1968;0.0343;0.043;0.45;1868.540384;2154.108475
2016-11-11 14:00:00;0.0996;0.1012;0.0347;0.0436;0.45;1834.487475;2114.8512760000003
2016-11-11 15:00:00;0.0023;0.0023;0.0564;0.0657;0.45;1824.994849;2103.907898
2016-11-11 16:00:00;0.0;0.0;0.073;0.078;0.45;1867.7870010000001;2153.2399530000002
2016-11-11 17:00:00;0.0;0.0;0.0624;0.07200000000000001;0.45;1938.604998;2234.881029
2016-11-11 18:00:00;0.0;0.0;0.0477;0.0629;0.45;1912.387271;2204.65646
2016-11-11 19:00:00;0.0;0.0;0.0396;0.0543;0.45;1878.7863920000002;2165.920375
2016-11-11 20:00:00;0.0;0.0;0.0356;0.0448;0.45;1756.7383539999998;2025.219797
2016-11-11 21:00:00;0.0;0.0;0.0321;0.0329;0.45;1630.622049;1879.8292
